Data,Open,High,Low,Close
08/08/2023 09:25:00,120.265,120.265,119.980,120.150
08/08/2023 09:20:00,120.315,120.360,120.175,120.265
08/08/2023 09:15:00,120.510,120.530,120.255,120.310
08/08/2023 09:10:00,120.530,120.600,120.480,120.480
08/08/2023 09:05:00,120.590,120.595,120.405,120.555
08/08/2023 09:00:00,121.105,121.105,120.565,120.615
07/08/2023 17:50:00,121.820,121.855,121.785,121.855
07/08/2023 17:45:00,121.890,121.900,121.765,121.780
07/08/2023 17:40:00,121.880,121.910,121.870,121.895
07/08/2023 17:35:00,121.915,121.965,121.900,121.915
07/08/2023 17:30:00,122.025,122.025,121.905,121.945
07/08/2023 17:25:00,122.080,122.080,121.980,122.030
07/08/2023 17:20:00,122.140,122.165,122.135,122.140
07/08/2023 17:15:00,122.135,122.135,122.130,122.130
07/08/2023 17:10:00,122.150,122.165,122.150,122.165
07/08/2023 17:05:00,122.080,122.080,122.080,122.080
07/08/2023 17:00:00,122.100,122.135,122.100,122.135
07/08/2023 16:55:00,122.120,122.205,122.120,122.130
07/08/2023 16:50:00,122.100,122.100,122.080,122.090
07/08/2023 16:45:00,122.100,122.100,122.015,122.060
07/08/2023 16:40:00,122.145,122.145,122.135,122.145
07/08/2023 16:35:00,122.145,122.150,122.135,122.150
07/08/2023 16:30:00,122.140,122.145,122.015,122.100
07/08/2023 16:25:00,122.210,122.210,122.130,122.165
07/08/2023 16:20:00,122.125,122.190,122.125,122.190
07/08/2023 16:15:00,122.030,122.110,122.030,122.110
07/08/2023 16:10:00,122.070,122.110,122.045,122.050
07/08/2023 16:05:00,122.135,122.155,122.055,122.070
07/08/2023 16:00:00,122.200,122.205,122.135,122.135
07/08/2023 15:55:00,122.155,122.185,122.100,122.170
07/08/2023 15:50:00,122.235,122.235,122.175,122.220
07/08/2023 15:45:00,122.275,122.275,122.230,122.245
07/08/2023 15:40:00,122.200,122.280,122.200,122.260
07/08/2023 15:35:00,122.245,122.245,122.180,122.180
07/08/2023 15:30:00,122.215,122.295,122.155,122.220
07/08/2023 15:25:00,122.195,122.220,122.150,122.205
07/08/2023 15:20:00,122.215,122.260,122.155,122.215
07/08/2023 15:15:00,122.255,122.255,122.200,122.220
07/08/2023 15:10:00,122.305,122.305,122.210,122.250
07/08/2023 15:05:00,122.295,122.325,122.260,122.295
07/08/2023 15:00:00,122.300,122.400,122.300,122.365
07/08/2023 14:55:00,122.150,122.275,122.135,122.275
07/08/2023 14:50:00,122.180,122.180,122.180,122.180
07/08/2023 14:45:00,122.110,122.205,122.105,122.175
07/08/2023 14:40:00,122.070,122.160,122.070,122.070
07/08/2023 14:35:00,122.000,122.060,121.960,122.060
07/08/2023 14:30:00,121.980,122.110,121.980,122.060
07/08/2023 14:25:00,121.980,121.980,121.940,121.945
07/08/2023 14:20:00,121.960,122.020,121.940,121.960
07/08/2023 14:15:00,121.885,121.960,121.885,121.940
07/08/2023 14:10:00,121.975,121.975,121.850,121.850
07/08/2023 14:05:00,122.040,122.040,121.965,121.985
07/08/2023 14:00:00,122.055,122.055,121.995,122.020
07/08/2023 13:55:00,122.005,122.040,121.970,122.015
07/08/2023 13:50:00,121.905,122.060,121.905,122.015
07/08/2023 13:45:00,121.995,121.995,121.900,121.900
07/08/2023 13:40:00,121.960,121.990,121.935,121.990
07/08/2023 13:35:00,121.960,121.975,121.935,121.960
07/08/2023 13:30:00,121.945,121.950,121.895,121.935
07/08/2023 13:25:00,121.875,121.900,121.860,121.900
07/08/2023 13:20:00,121.945,121.945,121.820,121.820
07/08/2023 13:15:00,121.955,121.955,121.955,121.955
07/08/2023 13:10:00,121.910,121.955,121.910,121.935
07/08/2023 13:05:00,121.870,121.890,121.850,121.890
07/08/2023 13:00:00,121.920,121.920,121.885,121.885
07/08/2023 12:55:00,121.885,121.930,121.870,121.890
07/08/2023 12:50:00,121.970,121.970,121.855,121.880
07/08/2023 12:45:00,121.855,121.885,121.855,121.885
07/08/2023 12:40:00,121.815,121.885,121.815,121.885
07/08/2023 12:35:00,121.885,121.895,121.855,121.875
07/08/2023 12:30:00,121.830,121.860,121.730,121.840
07/08/2023 12:25:00,121.900,121.960,121.815,121.830
07/08/2023 12:20:00,121.830,121.900,121.795,121.900
07/08/2023 12:15:00,121.880,121.880,121.745,121.775
07/08/2023 12:10:00,121.585,121.855,121.585,121.855
07/08/2023 12:05:00,121.840,121.845,121.560,121.560
07/08/2023 12:00:00,121.765,121.805,121.695,121.805
07/08/2023 11:55:00,121.710,121.820,121.645,121.750
07/08/2023 11:50:00,122.130,122.165,121.665,121.700
07/08/2023 11:45:00,121.960,122.150,121.960,122.140
07/08/2023 11:40:00,121.945,122.065,121.945,121.980
07/08/2023 11:35:00,121.900,121.905,121.830,121.870
07/08/2023 11:30:00,121.925,121.985,121.900,121.900
07/08/2023 11:25:00,121.905,121.910,121.855,121.870
07/08/2023 11:20:00,121.935,121.980,121.815,121.815
07/08/2023 11:15:00,121.975,122.000,121.890,121.960
07/08/2023 11:10:00,121.780,122.010,121.775,122.010
07/08/2023 11:05:00,121.700,121.955,121.655,121.795
07/08/2023 11:00:00,121.940,121.945,121.690,121.700
07/08/2023 10:55:00,121.820,122.035,121.820,121.985
07/08/2023 10:50:00,122.030,122.100,121.690,121.825
07/08/2023 10:45:00,121.830,122.045,121.690,121.955
07/08/2023 10:40:00,122.375,122.375,121.820,121.845
07/08/2023 10:35:00,122.300,122.385,122.300,122.380
07/08/2023 10:30:00,122.455,122.550,122.300,122.310
07/08/2023 10:25:00,122.690,122.800,122.410,122.460
07/08/2023 10:20:00,122.180,122.720,122.180,122.720
07/08/2023 10:15:00,122.030,122.265,121.920,122.165
07/08/2023 10:10:00,122.200,122.235,121.940,122.020
07/08/2023 10:05:00,122.190,122.305,122.190,122.275
07/08/2023 10:00:00,122.285,122.290,122.035,122.050
07/08/2023 09:55:00,122.285,122.285,122.215,122.215
07/08/2023 09:50:00,122.280,122.310,122.240,122.240
07/08/2023 09:45:00,122.240,122.340,122.180,122.180
07/08/2023 09:40:00,122.290,122.290,122.200,122.200
07/08/2023 09:35:00,122.290,122.380,122.260,122.320
07/08/2023 09:30:00,122.180,122.360,122.130,122.285
07/08/2023 09:25:00,122.265,122.305,122.200,122.200
07/08/2023 09:20:00,122.085,122.420,122.080,122.330
07/08/2023 09:15:00,122.230,122.250,122.080,122.105
07/08/2023 09:10:00,122.105,122.235,122.105,122.205
07/08/2023 09:05:00,122.115,122.195,122.050,122.100
07/08/2023 09:00:00,122.290,122.485,122.080,122.115
04/08/2023 17:50:00,122.225,122.255,122.185,122.185
04/08/2023 17:45:00,122.210,122.210,122.150,122.210
04/08/2023 17:40:00,122.170,122.220,122.135,122.195
04/08/2023 17:35:00,122.165,122.170,122.135,122.160
04/08/2023 17:30:00,122.270,122.300,122.155,122.155
04/08/2023 17:25:00,122.260,122.280,122.255,122.270
04/08/2023 17:20:00,122.295,122.295,122.200,122.265
04/08/2023 17:15:00,122.250,122.310,122.205,122.255
04/08/2023 17:10:00,122.270,122.280,122.170,122.250
04/08/2023 17:05:00,122.180,122.310,122.180,122.310
04/08/2023 17:00:00,121.950,122.205,121.950,122.205
04/08/2023 16:55:00,121.945,122.050,121.900,121.900
04/08/2023 16:50:00,122.125,122.130,121.935,121.935
04/08/2023 16:45:00,122.095,122.145,122.060,122.120
04/08/2023 16:40:00,121.980,122.100,121.965,122.010
04/08/2023 16:35:00,122.315,122.315,121.985,122.035
04/08/2023 16:30:00,122.165,122.380,122.165,122.305
04/08/2023 16:25:00,122.200,122.200,122.080,122.135
04/08/2023 16:20:00,122.220,122.300,122.100,122.170
04/08/2023 16:15:00,122.345,122.390,122.245,122.245
04/08/2023 16:10:00,122.190,122.380,122.190,122.345
04/08/2023 16:05:00,122.330,122.335,122.155,122.155
04/08/2023 16:00:00,122.470,122.505,122.290,122.300
04/08/2023 15:55:00,122.350,122.560,122.330,122.485
04/08/2023 15:50:00,122.515,122.650,122.470,122.485
04/08/2023 15:45:00,122.480,122.495,122.385,122.470
04/08/2023 15:40:00,122.500,122.535,122.415,122.500
04/08/2023 15:35:00,122.620,122.620,122.485,122.525
04/08/2023 15:30:00,122.690,122.720,122.500,122.620
04/08/2023 15:25:00,122.600,122.755,122.545,122.635
04/08/2023 15:20:00,123.065,123.065,122.510,122.600
04/08/2023 15:15:00,123.150,123.180,122.945,122.945
04/08/2023 15:10:00,122.985,123.160,122.985,123.160
04/08/2023 15:05:00,123.060,123.080,122.975,123.080
04/08/2023 15:00:00,123.400,123.405,123.095,123.095
04/08/2023 14:55:00,123.570,123.570,123.450,123.465
04/08/2023 14:50:00,123.605,123.605,123.605,123.605
04/08/2023 14:45:00,123.580,123.580,123.580,123.580
04/08/2023 14:40:00,123.625,123.625,123.585,123.585
04/08/2023 14:35:00,123.640,123.640,123.520,123.635
04/08/2023 14:30:00,123.680,123.680,123.625,123.655
04/08/2023 14:25:00,123.610,123.610,123.610,123.610
04/08/2023 14:20:00,123.690,123.690,123.590,123.610
04/08/2023 14:15:00,123.685,123.710,123.620,123.695
04/08/2023 14:10:00,123.670,123.750,123.625,123.695
04/08/2023 14:05:00,123.845,123.845,123.645,123.735
04/08/2023 14:00:00,123.890,123.900,123.840,123.840
04/08/2023 13:55:00,123.915,123.925,123.890,123.915
04/08/2023 13:50:00,123.920,123.920,123.920,123.920
04/08/2023 13:45:00,123.945,123.955,123.900,123.920
04/08/2023 13:40:00,124.010,124.010,123.910,123.960
04/08/2023 13:35:00,124.040,124.040,124.025,124.025
04/08/2023 13:30:00,124.100,124.100,124.040,124.040
04/08/2023 13:25:00,124.055,124.100,124.055,124.100
04/08/2023 13:20:00,124.100,124.115,124.030,124.030
04/08/2023 13:15:00,124.045,124.045,124.015,124.045
04/08/2023 13:10:00,124.025,124.065,123.970,124.065
04/08/2023 13:05:00,124.070,124.070,124.050,124.050
04/08/2023 13:00:00,124.050,124.160,124.050,124.160
04/08/2023 12:55:00,124.080,124.105,124.080,124.105
04/08/2023 12:50:00,124.050,124.135,124.020,124.135
04/08/2023 12:45:00,124.165,124.240,124.120,124.135
04/08/2023 12:40:00,124.065,124.200,124.000,124.200
04/08/2023 12:35:00,123.975,124.120,123.960,124.115
04/08/2023 12:30:00,123.950,124.015,123.885,123.965
04/08/2023 12:25:00,123.900,123.915,123.875,123.900
04/08/2023 12:20:00,123.730,123.865,123.730,123.830
04/08/2023 12:15:00,123.845,123.855,123.765,123.765
04/08/2023 12:10:00,123.725,123.815,123.720,123.815
04/08/2023 12:05:00,123.850,123.900,123.655,123.730
04/08/2023 12:00:00,123.820,123.820,123.640,123.725
04/08/2023 11:55:00,123.670,123.810,123.650,123.810
04/08/2023 11:50:00,123.620,123.710,123.615,123.710
04/08/2023 11:45:00,123.705,123.705,123.590,123.590
04/08/2023 11:40:00,123.615,123.765,123.590,123.720
04/08/2023 11:35:00,123.695,123.785,123.555,123.600
04/08/2023 11:30:00,123.495,123.740,123.495,123.665
04/08/2023 11:25:00,123.410,123.585,123.305,123.535
04/08/2023 11:20:00,123.435,123.530,123.230,123.420
04/08/2023 11:15:00,123.065,123.415,123.060,123.410
04/08/2023 11:10:00,122.685,123.000,122.685,122.995
04/08/2023 11:05:00,122.615,122.660,122.540,122.660
04/08/2023 11:00:00,122.450,122.605,122.405,122.600
04/08/2023 10:55:00,123.090,123.090,122.445,122.445
04/08/2023 10:50:00,122.950,123.185,122.895,123.090
04/08/2023 10:45:00,123.125,123.310,122.970,122.970
04/08/2023 10:40:00,123.035,123.110,122.980,123.055
04/08/2023 10:35:00,123.035,123.035,122.850,122.915
04/08/2023 10:30:00,123.165,123.175,122.915,122.965
04/08/2023 10:25:00,123.085,123.180,122.870,123.110
04/08/2023 10:20:00,122.815,123.100,122.750,123.100
04/08/2023 10:15:00,122.485,122.800,122.485,122.750
04/08/2023 10:10:00,122.505,122.680,122.465,122.475
04/08/2023 10:05:00,122.700,122.700,122.625,122.625
04/08/2023 10:00:00,122.600,122.785,122.460,122.680
04/08/2023 09:55:00,122.600,122.720,122.535,122.700
04/08/2023 09:50:00,122.625,122.895,122.625,122.700
04/08/2023 09:45:00,122.710,122.750,122.585,122.625
04/08/2023 09:40:00,122.325,122.775,122.300,122.750
04/08/2023 09:35:00,122.180,122.305,122.010,122.190
04/08/2023 09:30:00,122.430,122.680,122.050,122.180
04/08/2023 09:25:00,122.450,122.530,122.410,122.430
04/08/2023 09:20:00,122.385,122.445,122.350,122.350
04/08/2023 09:15:00,122.495,122.495,122.300,122.300
04/08/2023 09:10:00,122.455,122.605,122.400,122.400
04/08/2023 09:05:00,122.705,122.705,122.450,122.460
04/08/2023 09:00:00,123.365,123.365,122.700,122.700
03/08/2023 17:50:00,123.060,123.215,123.060,123.215
03/08/2023 17:45:00,123.000,123.050,122.970,123.030
03/08/2023 17:40:00,123.115,123.115,122.965,122.965
03/08/2023 17:35:00,123.100,123.185,123.100,123.150
03/08/2023 17:30:00,123.320,123.320,123.100,123.100
03/08/2023 17:25:00,123.295,123.295,123.240,123.255
03/08/2023 17:20:00,123.420,123.420,123.285,123.295
03/08/2023 17:15:00,123.400,123.475,123.345,123.415
03/08/2023 17:10:00,123.500,123.500,123.405,123.405
03/08/2023 17:05:00,123.380,123.510,123.380,123.510
03/08/2023 17:00:00,123.145,123.380,123.145,123.380
03/08/2023 16:55:00,123.350,123.350,123.145,123.145
03/08/2023 16:50:00,123.410,123.410,123.385,123.385
03/08/2023 16:45:00,123.405,123.500,123.405,123.460
03/08/2023 16:40:00,123.345,123.440,123.330,123.415
03/08/2023 16:35:00,123.440,123.450,123.385,123.395
03/08/2023 16:30:00,123.215,123.460,123.215,123.455
03/08/2023 16:25:00,123.250,123.280,123.185,123.215
03/08/2023 16:20:00,123.385,123.405,123.250,123.405
03/08/2023 16:15:00,123.510,123.510,123.290,123.400
03/08/2023 16:10:00,123.545,123.615,123.460,123.460
03/08/2023 16:05:00,123.805,123.805,123.475,123.520
03/08/2023 16:00:00,123.810,123.855,123.770,123.840
03/08/2023 15:55:00,123.990,123.990,123.835,123.835
03/08/2023 15:50:00,123.895,123.995,123.820,123.990
03/08/2023 15:45:00,123.970,123.975,123.920,123.960
03/08/2023 15:35:00,123.895,123.895,123.825,123.875
03/08/2023 15:30:00,123.935,123.935,123.930,123.930
03/08/2023 15:25:00,124.005,124.005,123.970,123.970
03/08/2023 15:20:00,123.965,123.970,123.965,123.970
03/08/2023 15:15:00,123.920,123.970,123.920,123.955
03/08/2023 15:10:00,123.950,123.960,123.950,123.960
03/08/2023 15:05:00,123.970,123.985,123.965,123.985
03/08/2023 14:55:00,124.115,124.115,124.100,124.105
03/08/2023 14:50:00,124.150,124.350,124.100,124.190
03/08/2023 14:45:00,124.045,124.100,124.010,124.060
03/08/2023 14:40:00,124.210,124.210,124.050,124.050
03/08/2023 14:35:00,124.070,124.185,124.070,124.185
03/08/2023 14:30:00,124.050,124.085,124.010,124.085
03/08/2023 14:25:00,124.020,124.025,124.020,124.025
03/08/2023 14:20:00,123.945,124.010,123.945,124.010
03/08/2023 14:15:00,123.825,124.050,123.825,123.935
03/08/2023 14:10:00,123.560,123.775,123.560,123.775
03/08/2023 14:05:00,123.725,123.725,123.550,123.580
03/08/2023 14:00:00,123.810,123.815,123.810,123.810
03/08/2023 13:55:00,123.820,123.820,123.720,123.735
03/08/2023 13:50:00,123.915,123.915,123.800,123.800
03/08/2023 13:45:00,123.845,123.845,123.805,123.805
03/08/2023 13:40:00,123.810,123.905,123.785,123.890
03/08/2023 13:35:00,123.850,123.930,123.835,123.875
03/08/2023 13:30:00,123.975,123.975,123.920,123.920
03/08/2023 13:25:00,124.115,124.115,123.860,123.930
03/08/2023 13:20:00,124.160,124.160,124.060,124.120
03/08/2023 13:15:00,124.080,124.080,124.060,124.060
03/08/2023 13:10:00,124.205,124.205,124.150,124.150
03/08/2023 13:05:00,124.200,124.205,124.200,124.205
03/08/2023 13:00:00,124.170,124.190,124.150,124.190
03/08/2023 12:55:00,124.300,124.300,124.270,124.295
03/08/2023 12:50:00,124.455,124.455,124.350,124.350
03/08/2023 12:45:00,124.405,124.410,124.355,124.410
03/08/2023 12:40:00,124.395,124.395,124.325,124.360
03/08/2023 12:35:00,124.300,124.420,124.285,124.415
03/08/2023 12:30:00,124.355,124.460,124.335,124.375
03/08/2023 12:25:00,124.355,124.355,124.355,124.355
03/08/2023 12:20:00,124.275,124.400,124.255,124.395
03/08/2023 12:15:00,124.090,124.310,124.070,124.295
03/08/2023 12:10:00,124.050,124.050,124.050,124.050
03/08/2023 12:05:00,123.990,124.060,123.990,124.060
03/08/2023 12:00:00,123.975,123.975,123.925,123.925
03/08/2023 11:55:00,124.125,124.140,123.775,123.895
03/08/2023 11:50:00,124.170,124.250,124.115,124.140
03/08/2023 11:45:00,124.150,124.325,124.100,124.240
03/08/2023 11:40:00,124.010,124.130,124.000,124.130
03/08/2023 11:35:00,123.720,124.010,123.720,124.010
03/08/2023 11:30:00,123.570,123.690,123.555,123.690
03/08/2023 11:25:00,123.595,123.595,123.450,123.475
03/08/2023 11:20:00,123.860,123.860,123.600,123.600
03/08/2023 11:15:00,123.810,123.855,123.655,123.855
03/08/2023 11:10:00,123.825,124.040,123.770,123.925
03/08/2023 11:05:00,123.875,123.875,123.725,123.780
03/08/2023 11:00:00,123.795,123.970,123.580,123.825
03/08/2023 10:55:00,124.275,124.320,123.840,123.890
03/08/2023 10:50:00,124.350,124.420,123.955,124.170
03/08/2023 10:45:00,124.750,124.775,124.360,124.385
03/08/2023 10:40:00,125.040,125.040,124.700,124.725
03/08/2023 10:35:00,125.235,125.505,125.090,125.095
03/08/2023 10:30:00,124.750,125.250,124.750,125.245
03/08/2023 10:25:00,125.035,125.060,124.700,124.715
03/08/2023 10:20:00,124.585,125.045,124.490,125.040
03/08/2023 10:15:00,124.465,124.600,124.450,124.510
03/08/2023 10:10:00,124.730,124.730,124.395,124.545
03/08/2023 10:05:00,124.585,124.930,124.585,124.730
03/08/2023 10:00:00,124.680,124.690,124.550,124.595
03/08/2023 09:55:00,124.670,124.695,124.670,124.675
03/08/2023 09:50:00,124.565,124.725,124.545,124.655
03/08/2023 09:45:00,124.540,124.605,124.495,124.575
03/08/2023 09:40:00,124.650,124.700,124.615,124.615
03/08/2023 09:35:00,124.585,124.690,124.520,124.690
03/08/2023 09:30:00,124.685,124.800,124.575,124.575
03/08/2023 09:25:00,124.520,124.710,124.510,124.700
03/08/2023 09:20:00,124.440,124.630,124.335,124.590
03/08/2023 09:15:00,124.585,124.595,124.405,124.415
03/08/2023 09:10:00,124.685,124.685,124.595,124.595
03/08/2023 09:05:00,124.930,124.940,124.650,124.685
03/08/2023 09:00:00,124.205,125.195,124.205,124.955
02/08/2023 17:50:00,123.555,123.555,123.470,123.470
02/08/2023 17:45:00,123.575,123.635,123.555,123.555
02/08/2023 17:40:00,123.655,123.655,123.590,123.595
02/08/2023 17:35:00,123.810,123.810,123.585,123.645
02/08/2023 17:30:00,123.885,123.930,123.735,123.735
02/08/2023 17:25:00,123.865,123.885,123.840,123.885
02/08/2023 17:20:00,123.790,123.875,123.785,123.875
02/08/2023 17:15:00,123.830,123.830,123.750,123.750
02/08/2023 17:10:00,123.765,123.860,123.765,123.860
02/08/2023 17:05:00,123.720,123.740,123.705,123.725
02/08/2023 17:00:00,123.595,123.730,123.595,123.730
02/08/2023 16:55:00,123.640,123.640,123.555,123.555
02/08/2023 16:50:00,123.660,123.685,123.660,123.680
02/08/2023 16:45:00,123.690,123.745,123.675,123.680
02/08/2023 16:40:00,123.600,123.670,123.560,123.670
02/08/2023 16:35:00,123.625,123.685,123.600,123.605
02/08/2023 16:30:00,123.760,123.765,123.610,123.635
02/08/2023 16:25:00,123.820,123.820,123.745,123.765
02/08/2023 16:20:00,124.095,124.150,123.805,123.830
02/08/2023 16:15:00,124.005,124.200,123.965,124.080
02/08/2023 16:10:00,123.715,124.000,123.665,124.000
02/08/2023 16:05:00,123.660,123.725,123.660,123.715
02/08/2023 16:00:00,123.520,123.655,123.520,123.650
02/08/2023 15:55:00,123.505,123.505,123.480,123.480
02/08/2023 15:50:00,123.560,123.605,123.535,123.545
02/08/2023 15:45:00,123.510,123.560,123.505,123.535
02/08/2023 15:40:00,123.510,123.510,123.480,123.480
02/08/2023 15:35:00,123.570,123.570,123.510,123.525
02/08/2023 15:30:00,123.655,123.655,123.555,123.580
02/08/2023 15:25:00,123.575,123.685,123.575,123.685
02/08/2023 15:20:00,123.635,123.680,123.570,123.570
02/08/2023 15:15:00,123.500,123.640,123.490,123.640
02/08/2023 15:10:00,123.430,123.495,123.410,123.460
02/08/2023 15:05:00,123.375,123.420,123.370,123.420
02/08/2023 15:00:00,123.260,123.380,123.255,123.365
02/08/2023 14:55:00,123.250,123.260,123.250,123.260
02/08/2023 14:50:00,123.195,123.250,123.195,123.250
02/08/2023 14:45:00,123.175,123.190,123.175,123.190
02/08/2023 14:40:00,123.240,123.240,123.140,123.170
02/08/2023 14:35:00,123.275,123.280,123.250,123.260
02/08/2023 14:30:00,123.225,123.265,123.195,123.240
02/08/2023 14:25:00,123.235,123.235,123.230,123.230
02/08/2023 14:20:00,123.265,123.285,123.265,123.280
02/08/2023 14:15:00,123.285,123.285,123.240,123.240
02/08/2023 14:10:00,123.360,123.385,123.310,123.310
02/08/2023 14:05:00,123.360,123.365,123.320,123.350
02/08/2023 14:00:00,123.120,123.330,123.120,123.330
02/08/2023 13:55:00,122.990,123.075,122.990,123.075
02/08/2023 13:50:00,123.150,123.150,122.950,122.995
02/08/2023 13:45:00,123.160,123.185,123.145,123.145
02/08/2023 13:40:00,123.190,123.190,123.190,123.190
02/08/2023 13:35:00,123.240,123.300,123.240,123.280
02/08/2023 13:30:00,123.125,123.125,123.125,123.125
02/08/2023 13:25:00,123.125,123.125,123.125,123.125
02/08/2023 13:20:00,123.265,123.265,123.150,123.150
02/08/2023 13:15:00,123.250,123.265,123.250,123.265
02/08/2023 13:05:00,123.125,123.200,123.125,123.190
02/08/2023 13:00:00,123.230,123.250,123.125,123.125
02/08/2023 12:55:00,123.275,123.275,123.230,123.245
02/08/2023 12:50:00,123.235,123.260,123.230,123.260
02/08/2023 12:45:00,123.290,123.340,123.265,123.265
02/08/2023 12:40:00,123.270,123.270,123.220,123.265
02/08/2023 12:35:00,123.195,123.265,123.190,123.265
02/08/2023 12:30:00,123.290,123.290,123.180,123.250
02/08/2023 12:25:00,123.265,123.380,123.250,123.295
02/08/2023 12:20:00,123.105,123.280,123.080,123.235
02/08/2023 12:15:00,123.060,123.070,123.015,123.015
02/08/2023 12:10:00,123.000,123.060,122.985,123.060
02/08/2023 12:05:00,122.890,122.980,122.885,122.980
02/08/2023 12:00:00,122.790,122.890,122.790,122.870
02/08/2023 11:55:00,122.855,122.875,122.630,122.750
02/08/2023 11:50:00,123.195,123.215,122.825,122.860
02/08/2023 11:45:00,123.225,123.330,123.150,123.150
02/08/2023 11:40:00,123.550,123.550,123.125,123.165
02/08/2023 11:35:00,123.615,123.615,123.525,123.555
02/08/2023 11:30:00,123.600,123.720,123.530,123.625
02/08/2023 11:25:00,123.560,123.605,123.505,123.575
02/08/2023 11:20:00,123.570,123.570,123.440,123.480
02/08/2023 11:15:00,123.420,123.590,123.295,123.590
02/08/2023 11:10:00,123.500,123.500,123.400,123.405
02/08/2023 11:05:00,123.710,123.710,123.530,123.530
02/08/2023 11:00:00,123.690,123.690,123.650,123.650
02/08/2023 10:55:00,123.570,123.650,123.545,123.650
02/08/2023 10:50:00,123.535,123.635,123.495,123.635
02/08/2023 10:45:00,123.490,123.530,123.490,123.530
02/08/2023 10:40:00,123.440,123.440,123.220,123.365
02/08/2023 10:35:00,123.460,123.470,123.335,123.410
02/08/2023 10:30:00,123.820,123.820,123.430,123.445
02/08/2023 10:25:00,123.715,123.780,123.715,123.780
02/08/2023 10:20:00,123.600,123.660,123.600,123.660
02/08/2023 10:15:00,123.690,123.820,123.580,123.580
02/08/2023 10:10:00,123.670,123.675,123.450,123.575
02/08/2023 10:05:00,123.535,123.740,123.400,123.690
02/08/2023 10:00:00,123.630,123.705,123.525,123.535
02/08/2023 09:55:00,123.715,123.725,123.640,123.655
02/08/2023 09:50:00,123.720,123.775,123.675,123.760
02/08/2023 09:45:00,123.730,123.730,123.710,123.710
02/08/2023 09:40:00,123.745,123.760,123.675,123.675
02/08/2023 09:35:00,123.720,123.765,123.690,123.735
02/08/2023 09:30:00,123.580,123.705,123.575,123.705
02/08/2023 09:25:00,123.510,123.585,123.340,123.460
02/08/2023 09:20:00,123.450,123.560,123.450,123.475
02/08/2023 09:15:00,123.400,123.510,123.280,123.305
02/08/2023 09:10:00,123.470,123.535,123.440,123.495
02/08/2023 09:05:00,123.695,123.695,123.250,123.405
02/08/2023 09:00:00,123.545,123.720,123.385,123.710
01/08/2023 17:50:00,124.015,124.085,124.005,124.085
01/08/2023 17:45:00,124.180,124.180,124.010,124.030
01/08/2023 17:40:00,124.160,124.220,124.145,124.220
01/08/2023 17:35:00,124.165,124.180,124.165,124.170
01/08/2023 17:30:00,124.155,124.190,124.155,124.155
01/08/2023 17:25:00,124.145,124.180,124.145,124.170
01/08/2023 17:20:00,124.175,124.215,124.135,124.150
01/08/2023 17:15:00,124.205,124.225,124.205,124.205
01/08/2023 17:10:00,124.230,124.260,124.200,124.200
01/08/2023 17:05:00,124.230,124.265,124.205,124.245
01/08/2023 17:00:00,124.200,124.275,124.200,124.255
01/08/2023 16:55:00,124.160,124.215,124.160,124.200
01/08/2023 16:50:00,124.170,124.170,124.105,124.155
01/08/2023 16:45:00,124.110,124.135,124.100,124.135
01/08/2023 16:40:00,124.080,124.110,124.080,124.110
01/08/2023 16:35:00,124.300,124.300,124.140,124.140
01/08/2023 16:30:00,124.120,124.485,124.120,124.360
01/08/2023 16:25:00,123.950,124.120,123.950,124.120
01/08/2023 16:20:00,123.965,123.965,123.900,123.920
01/08/2023 16:15:00,123.990,123.990,123.965,123.965
01/08/2023 16:10:00,124.000,124.060,123.935,123.935
01/08/2023 16:05:00,124.015,124.015,123.970,124.015
01/08/2023 16:00:00,124.020,124.050,123.990,123.990
01/08/2023 15:55:00,123.985,124.040,123.985,124.020
01/08/2023 15:50:00,124.055,124.055,123.970,123.980
01/08/2023 15:45:00,123.930,124.085,123.930,124.085
01/08/2023 15:40:00,123.880,123.900,123.880,123.895
01/08/2023 15:35:00,123.905,123.935,123.905,123.935
01/08/2023 15:30:00,123.870,123.895,123.870,123.895
01/08/2023 15:25:00,123.845,123.845,123.840,123.840
01/08/2023 15:20:00,123.930,123.930,123.900,123.905
01/08/2023 15:15:00,123.985,124.015,123.960,123.995
01/08/2023 15:10:00,123.890,123.985,123.890,123.960
01/08/2023 15:05:00,123.820,123.840,123.815,123.840
01/08/2023 15:00:00,123.885,123.885,123.850,123.850
01/08/2023 14:55:00,123.865,123.935,123.835,123.935
01/08/2023 14:50:00,123.935,123.940,123.845,123.865
01/08/2023 14:45:00,124.045,124.070,123.920,123.920
01/08/2023 14:40:00,123.945,124.100,123.945,124.050
01/08/2023 14:35:00,123.745,123.960,123.740,123.915
01/08/2023 14:30:00,123.660,123.660,123.660,123.660
01/08/2023 14:25:00,123.690,123.740,123.690,123.690
01/08/2023 14:20:00,123.695,123.695,123.685,123.685
01/08/2023 14:15:00,123.645,123.700,123.635,123.635
01/08/2023 14:10:00,123.570,123.570,123.550,123.550
01/08/2023 14:05:00,123.580,123.625,123.575,123.605
01/08/2023 14:00:00,123.605,123.605,123.550,123.550
01/08/2023 13:55:00,123.570,123.605,123.570,123.605
01/08/2023 13:50:00,123.565,123.580,123.540,123.580
01/08/2023 13:45:00,123.565,123.590,123.565,123.590
01/08/2023 13:40:00,123.605,123.640,123.575,123.640
